ner_tags,tokens,lnt,lnn
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O']","['در', 'این', 'جدال،', 'بخشی', 'از', 'اعضای', 'هیئت', 'دولت', 'و', 'حامیان', 'نزدیک', 'احمدی\u200cنژاد', '(به\u200cطور', 'خاص،', 'اسفندیار', 'رحیم', 'مشائی', 'و', 'افراد', 'نزدیک', 'به', 'او)', 'از', 'سوی', 'محافظه\u200cکاران', 'در', 'مجلس', 'و', 'نهادهای', 'دیگر', 'متهم', 'به', 'تخلفات', 'گوناگون', 'شدند', 'و', 'از', 'آن\u200cها', 'با', 'نام', '«جریان', 'انحرافی»', 'یاد', 'شد.']",44,44
"['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['در', 'دنیا', 'هتل', '۷', 'ستاره', 'به\u200cصورت', 'استاندارد', 'وجود', 'خارجی', 'ندارد،', 'فقط', 'در', 'بازاریابی', 'به', 'هتل\u200cهایی', 'که', 'از', 'هتل\u200cهای', '۵', 'ستاره', 'در', 'محدوده', 'خود', 'بسیار', 'متفاوت\u200cتر', 'و', 'لوکس\u200cتر', 'باشند', 'به', 'اصطلاح', 'هتل', '۷', 'ستاره', 'گویند.']",34,34
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ای\u200cبی\u200cسی', 'abc', 'کوتاه', 'شدهٔ', 'نام', 'انگلیسی', 'شرکت', 'پخش', 'رسانه\u200cای', 'آمریکا', '(به', 'انگلیسی:', 'american', 'broadcasting', 'company)', '(به\u200cطور', 'مخفف', 'abc)', 'است', 'که', 'یک', 'شبکه', 'تلویزیونی', 'آمریکایی', 'است.']",25,25
"['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['پرتاب', 'آپولو', '۱۷،', 'اولین', 'پرتابی', 'بود', 'که', 'در', 'شب', 'انجام', 'می\u200cشد.']",11,11
"['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['این', 'نام', 'معمولاً', 'به', 'مؤسسه\u200cهای', 'پژوهشی', 'گفته', 'می\u200cشود.']",8,8
"['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شکل\u200cگیری', 'رسمی', 'حزب', 'لیبرترین', 'در', '۱۱', 'دسامبر', '۱۹۷۱', 'در', 'کلرادو', 'اسپرینگز', 'رخ', 'داد.']",13,13
"['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شرکت', 'سوناطراک،', 'فعالیت\u200cهای', 'متنوعی', 'در', 'صنعت', 'نفت', 'و', 'گاز', 'دارد', 'و', 'تقریبأ', 'توانایی', 'اجرای', 'تمامی', 'مراحل', 'اکتشاف', 'نفت،', 'استخراج', 'نفت،', 'انتقال', 'و', 'پالایش', 'را', 'دارد.']",25,25
"['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شرکت', 'کاجیما', 'در', 'سال', '۱۸۴۰', 'توسط', 'اواکیچی', 'کاجیما', 'تأسیس', 'شد', 'و', 'امروزه', 'با', 'بیش', 'از', '۱۰۰', 'سال', 'فعالیت', 'در', 'حوزه', 'ساخت\u200cوساز،', 'به\u200cعنوان', 'یکی', 'از', 'پنج', 'پیمان\u200cکار', 'عمومی', 'پروژه\u200cهای', 'بزرگ', 'ساختمانی', 'در', 'کشور', 'ژاپن', 'شناخته', 'می\u200cشود.']",35,35
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['از', 'سوی', 'دیگر،', 'منتقدین', 'درستی', 'و', 'اعتبار', 'ویکی\u200cپدیا', 'را', 'به\u200cخاطر', 'آزادی', 'ویرایش', 'زیر', 'سؤال', 'برده\u200cاند،', 'همچنین', 'ویکی\u200cپدیا', 'به', 'خاطر', 'آسیب\u200cپذیری', 'در', 'برابر', 'خرابکاری،', 'کیفیت', 'غیریکنواخت،', 'سوگیری', 'نظام', 'مند،', 'بی\u200cثباتی', 'و', 'نیز', 'به', 'خاطر', 'ترجیح', 'اجماع', 'بر', 'اعتبار', 'در', 'سبک', 'ویرایش', 'مقالات', 'نقد', 'شده\u200cاست.']",43,43
"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['قطار', 'سبک', 'شهری', '(به', 'انگلیسی:', 'lrt)', 'گونه\u200cای', 'وسیله', 'ترابری', 'عمومی', 'درون\u200cشهری', 'است', 'که', 'در', 'آن', 'هر', 'واگن', 'دارای', 'موتور', 'محرک', 'بوده', 'و', 'می\u200cتواند', 'به', 'تنهایی', 'یا', 'در', 'کنار', 'دیگر', 'واگن\u200cها', 'مسافران', 'را', 'جابجا', 'نماید.']",34,34
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['دانشگاه', 'شفیلد', '(به', 'انگلیسی:', 'university', 'of', 'sheffield)', 'در', 'سال', '۱۸۹۷', 'تأسیس', 'شده', 'و', 'دارای', 'اعتباری', 'بین\u200cالمللی', 'در', 'بسیاری', 'از', 'رشته\u200cهاست.']",20,20
"['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['جبهه', 'مردمی', 'نیروهای', 'انقلاب', 'اسلامی', '(جمنا)', 'یک', 'حزب', 'سیاسی', 'انقلابی', 'است', 'که', 'در', '۵', 'دی', '۱۳۹۵', 'تأسیس', 'شد.']",18,18
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","['مخالفان', 'سوری', 'آن\u200cها', 'را', '«جوخه\u200cهای', 'مرگ»', 'نامیده', 'و', 'ایشان', 'را', 'مسئول', 'قتل', 'و', 'شکنجه', 'هزاران', 'معترض', 'در', 'جریان', 'این', 'ناآرامی\u200cها', 'می\u200cدانند', 'همچنین', 'شبیحه', 'در', 'کشتار', 'حوله', 'نقش', 'بسزایی', 'داشته\u200cاند.']",29,29
"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['پس', 'از', 'ادغام\u200cهای', 'پی\u200cدرپی', 'به', 'شرکت', 'مسرشمیت-بولکو-بلوم', 'تبدیل', 'شد', 'و', 'در', 'سال', '۱۹۸۹', 'شرکت', 'داسو', 'این', 'شرکت', 'را', 'خریداری', 'کرد', 'و', 'اکنون', 'جزء', 'شرکت', 'دفاعی', 'هوافضای', 'اروپا', '(ایرباس)', 'است.']",29,29
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بانک', 'مرکزی', 'مهم\u200cترین', 'مؤسسه', 'مالی', 'و', 'هدایت\u200cکننده', 'اصلی', 'سیستم', 'پولی', 'کشورهاست.']",11,11
"['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['تیم', 'ملی', 'فوتبال', 'زنان', 'سوئد', 'نماینده', 'زنان', 'کشور', 'سوئد', 'در', 'رده', 'ملی', 'است.']",13,13
"['O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کلیسای', 'کاتولیک', 'رم', 'یا', 'کلیسای', 'کاتولیک', 'رومی', 'یا', 'کلیسای', 'کاتولیک', '(به', 'لاتین:', 'ecclesia', 'catholica)', 'بزرگ\u200cترین', 'کلیسای', 'مسیحیت', 'در', 'جهان', 'است.']",20,20
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['برای', 'مثال', 'عصرجدید', 'در', 'واقع', 'ارگان', 'مطبوعاتی', 'و', 'نظری', 'حزب', 'سوسیال', 'دموکرات', 'آلمان', 'محسوب', 'می\u200cشد', 'و', 'نقش', 'مهمی', 'در', 'نشر', 'اندیشه\u200cهای', 'سوسیالیستی', 'در', 'سطح', 'جهان', 'داشته\u200cاست.']",26,26
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['برتلسمان', '(به', 'آلمانی:', 'bertelsmann', 'ag)', 'شرکت', 'رسانه\u200cهای', 'گروهی', 'و', 'مطبوعاتی', 'واقع', 'در', 'شهر', 'گوترزلوه،', 'آلمان', 'است،', 'که', 'با', 'درآمد', '۱۵٫۲۵۳', 'میلیارد', 'یورو', 'در', 'سال', '۲۰۱۱', 'میلادی،', 'رتبه', 'دوم', 'را', 'در', 'میان', 'شرکت\u200cهای', 'رسانه\u200cای', 'جهان', 'در', 'اختیار', 'دارد.']",37,37
"['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وضعیت', 'حقوقی', 'و', 'اجتماعی', 'زنان', 'ایتالیایی', 'در', 'طول', 'دهه\u200cهای', 'گذشته', 'دستخوش', 'دگرگونی\u200cها', 'و', 'تغییرات', 'سریع', 'شده\u200cاست.']",16,16
"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'O', 'O']","['در', 'انتقاد', 'از', 'برخی', 'مضامین', 'انسان\u200cگرایی', 'فراانسان\u200cگرایی', 'مطرح', 'شده\u200cاست.']",9,9
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['راتن', 'تومیتوز', 'در', 'ماه', 'فوریه', 'سال', '۲۰۱۶', 'به', 'همراه', 'سایت', 'والدش', 'فلیکستر', 'به', 'دو', 'شرکت', 'کامکست', 'و', 'برادران', 'وارنر', 'فروخته', 'می\u200cشود.از', 'سال', '۲۰۰۷', 'تا', '۲۰۱۷،', 'سردبیری', 'این', 'وبگاه', 'را', 'مت', 'اچیتی', 'به', 'عهده', 'داشت.']",34,34
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['دی\u200cبی\u200cاس', 'بانک', '(به', 'انگلیسی:', 'dbs', 'bank)', 'شرکت', 'خدمات', 'مالی', 'و', 'بانکداری', 'سنگاپوری', 'است،', 'که', 'به\u200cعنوان', 'بزرگترین', 'بانک', 'آسیای', 'جنوب', 'شرقی', 'شناخته', 'می\u200cشود.']",22,22
"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['انتشارات', 'دانشگاه', 'آکسفورد', '(به', 'انگلیسی:', 'oxford', 'university', 'press،', 'به', 'اختصار', 'oup)', 'از', 'بزرگترین', 'ناشران', 'آثار', 'علمی', 'و', 'آکادمیک', 'و', 'بزرگترین', 'ناشر', 'کتاب\u200cهای', 'دانشگاهی', 'در', 'جهان', 'است.']",26,26
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['نیروهای', 'مسلح', 'لبنان', '(به', 'عربی:', 'القوات', 'المسلحة', 'اللبنانية)', '(به', 'فرانسوی:', 'forces', 'armées', 'libanaises)', 'که', 'به', 'ارتش', 'لبنان', '(به', 'عربی:', 'الجيش', 'اللبناني)(به', 'فرانسوی:', 'armée', 'libanaise)', 'نیز', 'شهرت', 'دارد،', 'مجموعه', 'نیروهای', 'مسلح', 'جمهوری', 'لبنان', 'است.']",33,33
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']","['ویکرز', '(به', 'انگلیسی:', 'vickers)', 'شرکت', 'صنایع', 'جنگ\u200cافزاری', 'و', 'مهندسی', 'مکانیک', 'بریتانیایی', 'بود،', 'که', 'در', 'سال', '۱۸۲۸', 'توسط', 'ادوارد', 'ویکرز', 'راه\u200cاندازی', 'شد.']",21,21
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کنفدراسیون', 'اتحادیهٔ', 'فوتبال', 'آمریکای', 'شمالی،', 'مرکزی', 'و', 'کارائیب', '(به', 'انگلیسی:', 'confederation', 'of', 'north,', 'central', 'american', 'and', 'caribbean', 'association', 'footbal)', 'که', 'بیشتر', 'با', 'سرواژهٔ', 'آن', 'کونکاکاف', '(concacaf)', 'شناخته', 'می\u200cشود،', 'مسئول', 'برگزاری', 'مسابقات', 'فوتبال', 'در', 'منطقهٔ', 'آنگلو-آمریکا', 'و', 'آمریکای', 'مرکزی', 'می\u200cباشد.']",39,39
"['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['برنامه\u200cهای', 'پرواز', 'به', 'فضای', 'آژانس', 'فضایی', 'اروپا', 'شامل', 'پروازهای', 'فضایی', 'با', 'سرنشین،', 'عمدتاً', 'از', 'طریق', 'شرکت', 'در', 'برنامه\u200cهای', 'ایستگاه', 'فضایی', 'بین\u200cالمللی،', 'راه\u200cاندازی', 'و', 'شرکت', 'در', 'ماموریت\u200cهای', 'اکتشافی', 'بدون', 'سرنشین', 'به', 'سیارات', 'دیگر', 'و', 'ماه،', 'مشاهدهٔ', 'زمین', 'از', 'فضا،', 'دانش', 'فضایی،', 'ارتباط', 'از', 'راه', 'دور', 'و', 'همچنین', 'نگاهداری', 'از', 'پایگاه', 'فضایی', 'بزرگ', 'گویان،', 'در', 'پایگاه', 'فضایی', 'گویان', 'در', 'گویان', 'فرانسه', 'در', 'آمریکای', 'جنوبی،', 'و', 'طراحی', 'و', 'راه\u200cاندازی', 'وسایل', 'ترابری', 'فضایی', 'است.']",70,70
"['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['جزیرهٔ', 'جرزی', 'در', 'دریای', 'مانش', 'واقع', 'شده', 'و', 'وسعت', 'آن', '۱۱۶', 'کیلومتر', 'مربع', 'است.']",14,14
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['حداقل', 'هشت', 'خاستگاه', 'قابل', 'قبول', 'در', 'داستان', 'توسط', 'مورخان', 'و', 'فرهنگ', 'شناسان', 'مطرح', 'شده', 'است،', 'از', 'جمله', 'پیشنهاداتی', 'ست', 'که', 'نشان', 'میدهد', '""رابین', 'هود""', 'نام', 'مستعاری', 'است', 'که', 'توسط', 'راهزنان', 'یا', 'برای', 'اشاره', 'به', 'آنها', 'استفاده', 'می', 'شده', 'است.']",39,39
"['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['هم\u200cچنین', 'دیوار', 'به', 'معنای', '«حائل', 'میان', 'دو', 'چیز»', 'است.']",9,9
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['رادیو', 'بی\u200cبی\u200cسی،', 'بخشی', 'از', 'بنگاه', 'خبررسانی', 'بریتانیا', 'است', 'و', 'از', 'طریق', 'اینترنت', 'نیز', 'قابل', 'دریافت', 'است.']",16,16
"['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شرکت', 'باجت', 'در', 'سال', '۱۹۵۸', 'توسط', 'جولیوس', 'لدرر', 'راه\u200cاندازی', 'شد', 'و', 'در', 'حال', 'حاضر', 'مالک', 'شبکه\u200cای', 'از', '۱٫۸۰۰', 'شعبه', 'درون', 'شهری', 'و', '۱۵۰', 'شعبه', 'فرودگاهی', 'کرایه', 'اتومبیل', 'در', 'ایالات', 'متحده،', 'استرالیا', 'و', 'اروپا', 'می\u200cباشد.']",34,34
"['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سپاه', 'پاسداران', 'انقلاب', 'اسلامی،', 'شاخه\u200cای', 'از', 'نیروهای', 'مسلح', 'ایران', 'است', 'که', 'پس', 'از', 'انقلاب', 'ایران', 'به\u200cدستور', 'سید', 'روح\u200cالله', 'خمینی', 'در', 'دوم', 'اردیبهشت', 'سال', '۱۳۵۸', 'تأسیس', 'شد.']",26,26
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ویز', 'مدیا', '(انگلیسی:', 'viz', 'media)', 'شرکت', 'رسانه\u200cای', 'آمریکایی', 'است،', 'که', 'در', 'سال', '۱۹۸۶', 'تأسیس', 'شد.']",15,15
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['متروی', 'قازان', '(روسی:', 'каза́нское', 'метро́)', 'سیستم', 'قطار', 'شهری', 'زیرزمینی', 'در', 'قازان،', 'روسیه', 'است.']",13,13
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['متروی', 'برلین', '(u-bahn)', 'سامانه', 'قطارشهری', 'زیرزمینی', 'در', 'برلین،', 'آلمان', 'است.']",10,10
"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['حزب', 'اعتماد', 'ملی', 'یکی', 'از', 'احزاب', 'اصلاح', 'طلب', 'فعال', 'در', 'جمهوری', 'اسلامی', 'ایران', 'است.']",14,14
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","['با', 'توجه', 'به', 'فهرست', 'فورچون', 'جهانی', '۵۰۰،', 'شرکت', 'رپسول', 'پانزدهمین', 'شرکت', 'بزرگ', 'نفتی', 'جهان', 'می\u200cباشد.']",15,15
"['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['هواپیمای', 'برییف', 'آ-۵۰', '(نام\u200cگذاری', 'ناتو:', 'mainstay)', 'یک', 'هواپیمای', 'هشدار', 'و', 'کنترل', 'زود', 'هنگام', 'یا', 'آواکس', '(aew', '&', 'c)', 'در', 'نیروی', 'هوایی', 'اتحاد', 'جماهیر', 'شوروی', 'است', 'که', 'بر', 'اساس', 'هواپیمای', 'ترابری', 'ایلیوشین', '-۷۶', 'توسعه', 'یافته\u200cاست.']",34,34
"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کلیسای', 'شیطان', '(به', 'انگلیسی:', 'church', 'of', 'satan)', 'یک', 'سازمان', 'مذهبی', 'برای', 'معتقدین', 'به', 'دین', 'شیطان\u200cگرایی', 'لاویایی', 'است', 'که', 'عقایدشان', 'در', 'انجیل', 'شیطانی،', 'اثر', 'انتان', 'لاوی', 'نگاشته', 'شده\u200cاست.']",27,27
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']","['از', 'مرداد', 'ماه', 'سال', '۱۳۹۷', 'محمد', 'قمی', 'ریاست', 'سازمان', 'تبلیغات', 'اسلامی', 'را', 'برعهده', 'دارد.']",14,14
"['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بنیاد', 'مستضعفان', 'انقلاب', 'اسلامی', 'سازمانی', 'شبه\u200cدولتی', 'که', 'پس', 'از', 'انقلاب', 'تأسیس', 'شده\u200cاست', 'و', 'زیر', 'نظر', 'رهبر', 'جمهوری', 'اسلامی', 'اداره', 'می\u200cشود.']",20,20
"['O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['پدیدآور', 'ناشر', 'مؤلف', 'ناشر', 'موسیقی', 'نشر', 'نشر', 'آزاد', 'نشر', 'الکترونیک', 'نشر', 'دانشگاهی', 'نشر', 'در', 'دسترس', 'نشر', 'رومیزی', 'نوشتن', 'نویسنده']",19,19
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']","['شواهد', 'جدید', 'ارائه', 'شده', 'در', 'آوریل', '۲۰۱۵', 'توسط', 'شرکت', 'امنیتی', 'مستقر', 'در', 'توکیو', 'با', 'نام', 'ویزسک', 'آنها', 'را', 'به', 'این', 'نتیجه', 'رساند', 'که', '«بیشتر', 'یا', 'تمام', 'بیت', 'کوین\u200cهای', 'مفقود', 'شده', 'به', 'تدریج', 'و', 'از', 'اواخر', 'سال', '۲۰۱۱', 'مستقیماً', 'از', 'هات', 'والت', 'یا', 'کیف', 'پول', 'داغ', 'مت', 'گوکس', 'به', 'سرقت', 'رفته\u200cاند.']",50,50
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['آی\u200cجی\u200cان', '(به', 'انگلیسی:', 'ign)', '(با', 'نام', 'سابق', 'imagine', 'games', 'network)', 'یک', 'وب', 'گاه', 'رسانه', 'گروهی', 'و', 'بازی', 'ویدئویی', 'و', 'سرگرمی', 'آمریکایی', 'است', 'که', 'توسط', 'ign', 'entertainment', 'inc.']",27,27
"['O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']","['آب', 'این', 'ده', 'از', 'چشمه', 'دراز', 'چشمه', 'کوه', 'چرخچال', 'تأمین', 'می\u200cشود.']",11,11
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یوئی\u200cام', '(انگلیسی:', 'uem)', 'شرکت', 'دولتی', 'ساخت\u200cوساز', 'مالزیایی', 'است،', 'که', 'در', 'سال', '۱۹۶۶', 'تأسیس', 'شد.']",14,14
"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کریگزلیست', '(به', 'انگلیسی:', 'craigslist)', 'وبگاهی', 'برای', 'طبقه\u200cبندی', 'تبلیغات', 'در', 'مورد', 'خرید،', 'استخدام', 'و', 'انواع', 'خدمات', 'است.']",16,16
"['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['فعالیت', 'سازمان', 'بازرسی', 'کل', 'کشور', 'زیر', 'نظر', 'رئیس', 'قوه', 'قضائیه', 'انجام', 'می\u200cگیرد.']",12,12
